network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access
0.6178857806685721,1,0.4931019839341461,2.62509111263495,0,-0.7570316243219395,-0.500779475267592,0,-0.41998901581553155
1.6361902430104012,0,0.4931019839341461,-0.7096171587367934,1,-0.9160644559962964,0.4664003253859165,0,-0.41998901581553155
-0.6071042408614498,1,-0.5257938281728741,0.09871733734206754,1,1.3640286681887137,-0.500779475267592,0,-0.41998901581553155
0.8447357846556133,1,-0.016345922119364028,-0.33830213954064103,1,0.5422826843935894,1.4335801260394252,2,-0.41998901581553155
-1.0759275824346681,1,0.4931019839341461,-0.8147704361990198,1,0.8406869128010561,-1.4679592759211006,0,-0.41998901581553155
0.7086257822633886,2,0.4931019839341461,-0.665339747426055,1,0.5353600411404732,-0.500779475267592,3,-0.41998901581553155
-0.4205831264721049,2,-0.5257938281728741,-0.4207923151782012,0,0.8198849729244052,0.4664003253859165,0,-0.41998901581553155
-0.7432142432536745,2,0.4931019839341461,-0.5166618684121411,0,0.5412140153931633,-1.4679592759211006,0,-0.41998901581553155
0.48681688947605956,1,-0.5257938281728741,0.10412600127719386,0,1.3830716062405788,-0.500779475267592,0,-0.41998901581553155
-1.7816831503943515,1,-1.5446896402798944,0.34317527032873757,0,-0.3836262535568755,-0.500779475267592,1,-0.41998901581553155
-0.22397978968333593,1,0.4931019839341461,-0.929786782747894,0,-0.4393001302389926,-0.500779475267592,3,-0.41998901581553155
0.6330091142677082,2,0.4931019839341461,2.333937175385481,0,-1.3564925135108223,0.4664003253859165,0,-0.41998901581553155
0.9001880078524456,1,-0.5257938281728741,-0.6105615490668743,0,-1.2418526474421396,-0.500779475267592,0,-0.41998901581553155
-0.9333364184181986,1,2.5117400107638885,0.7032727367344886,0,-1.1213882090857024,1.4335801260394252,2,-0.41998901581553155
1.5605735750147207,1,1.0025498899876562,2.0631504176432145,0,0.8732628955250032,0.4664003253859165,2,-0.41998901581553155
-0.35000756967613655,1,0.4931019839341461,-0.7910392968775587,1,-0.8013546835324644,0.4664003253859165,0,2.38101465120036
0.1893913286930501,1,-1.5446896402798944,-0.984815477962224,0,-1.3395234404752039,-1.4679592759211006,0,-0.41998901581553155
1.0463802326440943,1,-0.5257938281728741,-0.34632555395010306,1,-0.5804518384215482,1.4335801260394252,0,-0.41998901581553155
-1.1666675840294845,1,2.5308936081481868,-0.8900531357636803,0,0.9904938901168779,-1.4679592759211006,0,-0.41998901581553155
2.4427680349643253,1,-1.5446896402798944,-0.650880297047071,0,0.25022684127983924,0.4664003253859165,2,-0.41998901581553155
0.8195302286570532,2,-1.0352417342263842,0.16428900204371025,0,-0.34480042518878673,-0.500779475267592,0,-0.41998901581553155
2.0596435837862113,1,-0.016345922119364028,2.3277022934622638,1,0.7862888655780587,-0.500779475267592,0,-0.41998901581553155
-1.070886471234956,1,-0.016345922119364028,-0.5538451093786046,0,0.262036390829314,-0.500779475267592,1,-0.41998901581553155
-0.7331320208542504,1,1.0025498899876562,-0.3972272083528731,0,-0.009582834495249862,1.4335801260394252,0,-0.41998901581553155
0.5977213358697241,1,1.5119977960411664,-0.3226901113694805,0,0.08972086673732932,-0.500779475267592,3,2.38101465120036
0.7439135606613728,1,1.0025498899876562,-0.7128913102767942,0,-0.8298419939521087,-1.4679592759211006,0,-0.41998901581553155
0.12385688309679377,1,-0.5257938281728741,-0.3341108408751979,1,0.5976392835302876,0.4664003253859165,0,-0.41998901581553155
1.1270380118394867,2,-1.0352417342263842,-0.9021917165172118,1,-0.41067518099907196,0.4664003253859165,0,-0.41998901581553155
0.8598591182547494,1,-0.016345922119364028,-0.1866474802736731,0,2.107375551005921,0.4664003253859165,2,-0.41998901581553155
-1.9732453759834085,2,-1.0352417342263842,0.1870269473052782,0,0.4800259567076868,-0.500779475267592,2,-0.41998901581553155
-1.070886471234956,1,1.0025498899876562,-0.34726277824594115,0,0.01122946238847748,-1.4679592759211006,0,-0.41998901581553155
-0.9801464696401396,1,-1.0352417342263842,-0.6618533799788778,0,0.04345149788235547,-0.500779475267592,2,-0.41998901581553155
-0.4054597928729688,1,-1.5446896402798944,0.8293530612934826,0,0.4764957105409056,0.4664003253859165,2,-0.41998901581553155
-1.297736475221997,1,-0.5257938281728741,2.32916279950771,0,1.4994609158624062,0.4664003253859165,0,-0.41998901581553155
0.04319910390140138,1,0.4931019839341461,-0.9281019183593535,0,1.874255858515824,0.4664003253859165,0,-0.41998901581553155
-0.5113231280669214,2,0.4931019839341461,-0.618821184923534,0,-0.7881303536709288,-0.500779475267592,0,-0.41998901581553155
0.42128244387980324,1,2.0214457020946766,-0.15107576167899467,0,-1.6796954609852417,-0.500779475267592,2,-0.41998901581553155
0.7237491158625247,2,-0.5257938281728741,-0.14639965780717704,0,-0.5157790519156568,0.4664003253859165,0,-0.41998901581553155
-0.04754089769341507,1,1.0025498899876562,-0.715557505870654,0,0.4894702118624362,-1.4679592759211006,4,-0.41998901581553155
-2.2000953799704495,0,2.0214457020946766,-0.6382977722953684,0,-0.7900148315175248,-1.4679592759211006,1,-0.41998901581553155
1.5303269078164485,2,-0.016345922119364028,-0.24347345618520785,1,-1.1744427032746563,-1.4679592759211006,4,-0.41998901581553155
3.8794847268822523,1,0.4931019839341461,0.3035890195794393,1,2.5020534776743144,-0.500779475267592,0,-0.41998901581553155
1.0362980102446702,1,2.0214457020946766,-0.7928709253764424,0,-0.5815208508323828,-0.500779475267592,0,2.38101465120036
-0.9498998024418674,1,-1.0352417342263842,-0.8449677991844471,1,0.3432982843018327,0.4664003253859165,0,-0.41998901581553155
1.0715857886426543,1,0.4931019839341461,-0.5237194651914173,0,0.7745272441970695,0.4664003253859165,0,-0.41998901581553155
0.5573924462720279,2,1.0025498899876562,-0.1223264788904234,1,-0.16325914062861438,0.4664003253859165,0,-0.41998901581553155
1.1673669014371828,1,-0.5257938281728741,-0.18404235042323785,0,1.9312103468471487,-1.4679592759211006,0,-0.41998901581553155
0.6884613374645405,2,0.4931019839341461,-0.5359777939910486,0,0.9137183999469308,0.4664003253859165,4,-0.41998901581553155
-0.9985745053431234,1,2.5308936081481868,0.10159953857979917,0,-0.8325660892894459,0.4664003253859165,2,2.38101465120036
1.1683242340650963,1,-0.016345922119364028,-0.36965431849096214,0,0.7551342068052708,1.4335801260394252,0,-0.41998901581553155
-2.1194376007750573,1,0.4931019839341461,-0.12141927956104909,0,-0.6660359022110549,-0.500779475267592,0,-0.41998901581553155
1.0181939408073777,1,-0.136469710650856,2.020834508606344,0,2.2656677516361654,0.4664003253859165,0,2.38101465120036
-0.7583375768528106,2,0.4931019839341461,-0.9900340459489422,0,1.177137906600033,-0.500779475267592,0,-0.41998901581553155
1.1018324558409265,1,-0.5257938281728741,-0.24213959885131348,0,0.11979670895189815,1.4335801260394252,4,-0.41998901581553155
0.0684046598999615,1,-0.016345922119364028,-0.8550008060891665,0,0.9032321049175795,0.4664003253859165,0,-0.41998901581553155
-0.27943201288016817,2,-0.016345922119364028,-0.2503888250613336,0,0.7926484005291667,0.4664003253859165,0,-0.41998901581553155
1.1270380118394867,1,1.5119977960411664,-0.17048120297788505,0,-1.5316218113158961,0.4664003253859165,2,2.38101465120036
0.4767346670766355,2,-1.0352417342263842,1.0712123493139254,0,1.537462668305207,0.4664003253859165,2,-0.41998901581553155
0.15410355029506592,1,-1.0352417342263842,-0.37119207911303204,0,0.16633236390880296,1.4335801260394252,3,-0.41998901581553155
-1.4288053664145097,2,1.0025498899876562,0.5319777318411585,1,-1.0497211481177935,0.4664003253859165,0,-0.41998901581553155
-0.7432142432536745,2,1.0025498899876562,0.8220407225622397,0,-0.8390282137194873,1.4335801260394252,0,2.38101465120036
0.30533688628642663,2,-0.5257938281728741,-0.6780380885603844,0,0.3844386573950622,0.4664003253859165,0,-0.41998901581553155
-1.0103931368384118,1,1.0025498899876562,1.0330497431038232,0,-0.8409132902006546,0.4664003253859165,1,-0.41998901581553155
0.017993547902841255,2,-0.5257938281728741,0.2040670504299464,0,0.6550972103602106,-0.500779475267592,0,-0.41998901581553155
-0.7885842440510826,1,-0.5257938281728741,-0.014063878461377665,1,-1.0184086891028628,0.4664003253859165,2,-0.41998901581553155
-1.0103931368384118,1,-0.5257938281728741,-0.23107219631388,1,-0.8028210126542978,1.4335801260394252,1,2.38101465120036
-0.5062820168672093,1,-1.0352417342263842,1.3694918488662473,1,-0.7371471964954652,1.4335801260394252,2,-0.41998901581553155
0.2801313302878665,1,1.5119977960411664,-0.5909513368185783,0,0.8437651479070643,2.400759926692934,0,2.38101465120036
1.1421613454386228,0,-1.0352417342263842,0.19415801271095012,0,1.808989259537652,-0.500779475267592,0,-0.41998901581553155
-0.037458675293991016,2,-1.5446896402798944,4.4371444518538485,1,0.5408445789841275,-0.500779475267592,4,-0.41998901581553155
1.6513135766095373,1,-0.5257938281728741,-0.6060008465981912,0,-1.3154937998638025,0.4664003253859165,0,-0.41998901581553155
0.16922688389420198,1,-0.016345922119364028,0.43435778939138314,0,1.7176976703479365,0.4664003253859165,0,-0.41998901581553155
0.9052291190521575,1,-1.5446896402798944,-0.2535167555676268,0,-1.3248312755046132,0.4664003253859165,0,-0.41998901581553155
1.6361902430104012,1,0.4931019839341461,-0.7670056381705368,0,-0.4132324796547409,0.4664003253859165,0,2.38101465120036
-0.239103123282472,1,0.4931019839341461,-0.7855797452600264,0,0.6116366127593341,0.4664003253859165,2,-0.41998901581553155
-0.6373509080597219,2,-1.5446896402798944,0.10406872188218981,0,-0.2710313762667628,-0.500779475267592,0,2.38101465120036
0.15410355029506592,2,0.4931019839341461,0.7161832046768997,0,2.893398650171535,-1.4679592759211006,0,2.38101465120036
0.3305424422849868,2,-1.5446896402798944,0.463056097395979,0,-0.141228004129582,1.4335801260394252,0,-0.41998901581553155
0.3154191086858507,1,-0.016345922119364028,-0.8247994966929266,1,-1.1844740133276581,-0.500779475267592,0,-0.41998901581553155
1.1068735670406387,1,-0.016345922119364028,-0.44650283872756646,0,-0.4166192473079086,0.4664003253859165,1,-0.41998901581553155
-0.10276089811462139,1,0.4931019839341461,0.13824594633226886,0,0.4727518090827598,-1.4679592759211006,0,-0.41998901581553155
0.10873354949765769,1,-0.016345922119364028,-0.5966455542222272,1,-0.9349616711904203,-0.500779475267592,0,2.38101465120036
-0.8642009120467631,1,-0.5257938281728741,-0.3706026762316849,1,-0.8899039209346467,-0.500779475267592,2,-0.41998901581553155
1.2833124590305593,2,1.0025498899876562,-0.7286916067410923,0,0.8368669203845743,0.4664003253859165,0,-0.41998901581553155
0.2145968846916102,1,-0.016345922119364028,-0.8254531946093155,0,-0.9440356371060837,-1.4679592759211006,1,-0.41998901581553155
-0.24414423448218403,2,-0.016345922119364028,-0.8436762538833354,0,2.535266066766068,1.4335801260394252,1,-0.41998901581553155
0.1893913286930501,2,-1.0352417342263842,-0.6330235048421892,1,0.6941791539874117,0.4664003253859165,0,-0.41998901581553155
0.10873354949765769,2,1.5119977960411664,-0.5870202246247661,1,2.072782079881685,0.4664003253859165,0,-0.41998901581553155
0.7439135606613728,1,1.0025498899876562,-0.6546800004691181,0,-1.386660808530182,1.4335801260394252,0,-0.41998901581553155
1.212736902234591,2,-0.5257938281728741,1.5524820134996677,0,-1.6746564702346172,-0.500779475267592,2,-0.41998901581553155
-0.24414423448218403,1,-1.5446896402798944,0.4231449431899076,0,-0.6930345744595235,-0.500779475267592,0,2.38101465120036
-1.7413542607966552,1,1.0025498899876562,-0.9707474718168065,1,0.9068263033861149,-0.500779475267592,2,2.38101465120036
1.600902464612417,1,-0.016345922119364028,-0.17709946899616708,0,-0.7632030372127305,-0.500779475267592,0,-0.41998901581553155
-0.24918534568189604,2,1.0025498899876562,-0.5755112409626394,0,-0.6506116076451777,-1.4679592759211006,0,-0.41998901581553155
-1.0492450134404956,0,0.4931019839341461,0.2020900760578101,0,-0.19007806189968357,1.4335801260394252,4,-0.41998901581553155
1.817670246200034,1,-1.0352417342263842,-0.35122860834853786,1,-0.24598265336650263,-0.500779475267592,3,2.38101465120036
-0.09795200969053532,1,-1.5446896402798944,2.471273337573549,1,0.463818598426829,-0.500779475267592,1,-0.41998901581553155
-0.7835431328513707,1,-0.016345922119364028,0.6507932375216108,0,-0.10589018702674675,0.4664003253859165,2,2.38101465120036
-0.6222275744605859,2,0.4931019839341461,-0.6478905601279439,0,-0.4139646218782658,0.4664003253859165,0,-0.41998901581553155
-0.03241756409427899,1,-1.5446896402798944,1.7900915085293332,0,1.1388642924263521,1.4335801260394252,0,-0.41998901581553155
-0.1181164544893834,1,-0.5257938281728741,-0.38403927623192635,0,1.137486978319423,0.4664003253859165,2,-0.41998901581553155
-0.037458675293991016,1,-0.016345922119364028,1.3616025151913314,0,0.23743595390720942,0.4664003253859165,0,-0.41998901581553155
0.9556402310492779,1,0.4931019839341461,-0.8165471413829671,0,-1.021626200213607,0.4664003253859165,2,-0.41998901581553155
-0.31471979127815236,1,1.5119977960411664,-0.6087017628442186,0,0.46132039890451365,-0.500779475267592,0,-0.41998901581553155
0.09361021589852163,1,-1.0352417342263842,0.1253165716537018,0,1.0580640472176501,-0.500779475267592,1,-0.41998901581553155
0.21963799589132224,2,-0.5257938281728741,-0.9970912004591251,1,0.2762971017979412,0.4664003253859165,2,-0.41998901581553155
-1.5346687016084624,0,-0.5257938281728741,1.5180759837420212,1,-0.6902357395439497,0.4664003253859165,0,2.38101465120036
0.7187080046628127,1,-0.5257938281728741,-0.645224821460886,1,-0.4372335642699828,1.4335801260394252,0,-0.41998901581553155
0.06336354870024948,0,-0.016345922119364028,1.4390421208130382,0,-1.373411463358899,1.4335801260394252,0,-0.41998901581553155
-0.4004186816732568,1,-1.5446896402798944,-0.8876456569781158,0,-1.017627118680145,-1.4679592759211006,4,-0.41998901581553155
0.1288979942965058,1,2.0214457020946766,0.2960803566838961,0,1.8623845903081706,0.4664003253859165,4,-0.41998901581553155
-1.0910509160338042,1,1.5119977960411664,-0.40743448444925917,0,0.05379442906207957,-0.500779475267592,0,-0.41998901581553155
1.8630402469974423,1,-1.0352417342263842,1.484287068230627,0,-1.206599984806608,-0.500779475267592,2,-0.41998901581553155
0.04319910390140138,1,-0.5257938281728741,1.7030025490897946,0,0.49059035826774416,-1.4679592759211006,2,-0.41998901581553155
0.8044068950579171,1,0.4931019839341461,-0.5936625510208275,0,-0.2990136670650897,-0.500779475267592,0,-0.41998901581553155
-1.3128598088211332,1,-0.5257938281728741,0.15254811150063036,0,-0.2839928675149342,0.4664003253859165,1,2.38101465120036
-1.5447509240078863,1,1.5119977960411664,0.1189863335041288,0,-0.4674464656977775,0.4664003253859165,0,-0.41998901581553155
0.2347613294904583,1,-0.5257938281728741,0.130215164458796,1,0.09238845021555263,-0.500779475267592,0,-0.41998901581553155
2.0848491397847715,2,-1.0352417342263842,-0.7220247054941658,0,-0.16612420342961418,1.4335801260394252,0,-0.41998901581553155
2.069725806185635,1,-1.0352417342263842,0.03930888212123241,0,-0.22100629299851537,0.4664003253859165,1,-0.41998901581553155
-0.28447312407988024,2,-0.016345922119364028,-0.5297915831002096,0,-1.0329921864484208,-0.500779475267592,0,-0.41998901581553155
-0.26430867928103213,1,-0.5257938281728741,-0.4167084766156031,1,0.5555465360360402,0.4664003253859165,0,-0.41998901581553155
0.44648799987836335,1,-1.5446896402798944,-0.9718125261567803,1,-0.9256111941579337,-0.500779475267592,0,-0.41998901581553155
-0.06266423129255114,2,-1.5446896402798944,-0.5430773296010177,0,-1.1649528420458595,-1.4679592759211006,0,-0.41998901581553155
-0.9347764688427314,1,1.0025498899876562,0.46519813372310004,1,1.5442018098184005,-0.500779475267592,0,-0.41998901581553155
-0.6171864632608739,2,0.4931019839341461,-0.23373814197200612,0,-0.2695801782534344,0.4664003253859165,0,-0.41998901581553155
-0.7482553544533865,1,-1.5446896402798944,0.47579747155670843,1,-0.25043328446232443,0.4664003253859165,1,-0.41998901581553155
0.053281326300825424,1,-0.5257938281728741,-0.4862932512461169,0,1.1455463991337558,1.4335801260394252,0,-0.41998901581553155
-0.21389756728391188,1,-0.5257938281728741,0.01202568881766134,1,0.0008189954061623631,0.4664003253859165,0,-0.41998901581553155
0.572515779871164,2,-1.0352417342263842,0.8739472180001131,0,-0.20399132781257762,-0.500779475267592,2,-0.41998901581553155
